aIYUBP7zfZ2t0mnx6o62vg,Actors Headshots Los Angeles,http://s3-media4.ak.yelpcdn.com/bphoto/-FFrNGt3ldX4QWAb5NDXiQ/ms.jpg,5,-118.273641,34.030769,2222 S FigueroaSouth Los AngelesLos Angeles CA 90007
VE4Vi52enwiPz8SCCSHBxA,Tasty Bagel Cafe,http://s3-media3.ak.yelpcdn.com/bphoto/QBEaZbnHildcFdJqjz-TtA/ms.jpg,4.5,-117.7314746,34.1071258,911 W Foothill BlvdClaremont CA 91711
TU2HIXtJ1ChIf2J4whGEyw,Spa Connections,http://s3-media4.ak.yelpcdn.com/bphoto/nEAGfiia2Yd8CyBczATSdA/ms.jpg,3.5,-118.4367551,34.0631451,WestwoodLos Angeles CA 90024
cWC1aSv6ql0nBzHX_0a6MQ,UCLA Medical Center Cafeteria,http://s3-media2.ak.yelpcdn.com/bphoto/1Dw87PObPCZ_KyHZ2o_qog/ms.jpg,3.5,-118.4419674,34.0660655,10833 Le Conte AvenueWestwoodLos Angeles CA 90095
rJHHMEHrnbsX6Y0CSi4Yxg,Douglas Ng,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-120.66887,35.292989,862 Meinecke AveSte 203San Luis Obispo CA 93405
BJKIoQa5N2T_oDlLVf467Q,Jasmine Thai,http://s3-media2.ak.yelpcdn.com/bphoto/ZwTUUb-6jkuzMDBBsUV6Eg/ms.jpg,3,-122.2602981,37.8759615,1805 Euclid AveUC Campus AreaBerkeley CA 94709
vZi4rc_ToK_LVpsP3v0-yA,Momoca,http://s3-media1.ak.yelpcdn.com/bphoto/s1jDhK-3po9mWcvl8yreUQ/ms.jpg,4.5,-122.2587345,37.865097,2447 Dwight WayTelegraph AveBerkeley CA 94704
V2iy6yakrK_AntVK8R7bEA,Savvy Properties,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,-122.262048,37.866781,2333 Channing WaySte 34UC Campus AreaBerkeley CA 94704
T6YKL1wsPRfRhvseX9uNyQ,Chassom Tea Salon,http://s3-media2.ak.yelpcdn.com/bphoto/ksW4SYFBTpkTKDITZls7Ng/ms.jpg,5,-118.1293325,34.1445837,1005 E Green StPasadenaPasadena CA 91106
aIlV9fry1fEYsybM_4K5rQ,Thomas H Lange,http://s3-media3.ak.yelpcdn.com/bphoto/wfds7QlKsrfIChPv4xS9qA/ms.jpg,4.5,-117.234507,32.870427,8950 Villa La Jolla DrSte A-105La Jolla CA 92037
kXC-xNb0P3kq7GOaGrazKw,Jouni's Cafe,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4.5,-117.6896847,34.1054373,922 N Central AveUpland CA 91786
Q396im01LW4sgl2xNC3Fpg,University Press Books,http://s3-media1.ak.yelpcdn.com/bphoto/YF1Cxq2OTrTwMA4BTIdO1Q/ms.jpg,4.5,-122.2606859,37.8684357,2430 Bancroft WayTelegraph AveBerkeley CA 94704
FTdSPMbBw11SFswvFPgJ5Q,UCSD Rimac Arena,http://s3-media4.ak.yelpcdn.com/bphoto/CrZx4SgWrpwxkOl2KfVddg/ms.jpg,2.5,-117.2379299,32.877065,9500 Gilman DrSan Diego CA 92037
#NAME?,Crepes de Paris,http://s3-media3.ak.yelpcdn.com/bphoto/HGbRTC8l07XG4eCHZ-5e6w/ms.jpg,4,-117.7213898,34.09446716,540 W 1st StClaremont CA 91711
jFCPJfX3qzfsNaQIyi7-ig,ZO Skin Health Pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/JiojKCS4pIkEo-0q4uQ3MA/ms.jpg,5,-118.131846,34.143731,120 S Lake AvePasadenaPasadena CA 91101
tnwOUxWjrQeloEsdEzb53Q,Dunn-Edwards Paints,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,-118.284472,34.037829,2001 S Hoover StreetSouth Los AngelesLos Angeles CA 90007
_VVitWVj4AvzqV91O6c1Mw,Cafe Mattina,http://s3-media1.ak.yelpcdn.com/bphoto/x9d4rPQDYqM9vXMgW1kxtw/ms.jpg,4,-122.2586637,37.8661098,2442 Telegraph AveTelegraph AveBerkeley CA 94704
lauGgBNIedEApT-gsNbLAA,Ron Brunick,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-120.665139,35.284829,956 Walnut StSan Luis Obispo CA 93401
lnpg_iEDbPT2ZOeBhjneow,Earl Scheib Auto Paint Body Collision,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3.5,-118.291235,34.036226,2130 S Vermont AveSouth Los AngelesLos Angeles CA 90007
h2YIIoZC9uYmgpn4vT7Zng,Mama Ganache Artisan Chocolates,http://s3-media1.ak.yelpcdn.com/bphoto/WyyXiJTMOChxErcazTY5yQ/ms.jpg,4.5,-120.6552358,35.2856762,1445 Monterey StSan Luis Obispo CA 93401
3-A0nQLO5utUk9gwSwvcuA,Romantix,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,-117.6870301,34.1068801,1747 W Foothill BlvdUpland CA 91786
Mg1CS5aRT_eV4qaGpEvnIQ,California Pizza Kitchen,http://s3-media2.ak.yelpcdn.com/bphoto/qeGNcAPb1agpoE2ZSNNGFw/ms.jpg,3,-117.2306384,32.8679865,3363 Nobel DrLa Jolla CA 92037
HYzPCEgsLDtgJ9vQtERdxA,Farrell Smyth,http://s3-media1.ak.yelpcdn.com/bphoto/PgEZGg7s8DOMsPp9ch_7fw/ms.jpg,1,-120.6677612,35.2932087,21 Santa Rosa StSte 150San Luis Obispo CA 93405
IQpohksufCBmGJYZCsZf7g,Quicky Smog Test Only & Regular,http://s3-media1.ak.yelpcdn.com/bphoto/VKoSO0Z1YeFmNPijs6QGAg/ms.jpg,4.5,-117.6909304,34.1066585,2016 W Foothill BlvdSte BUpland CA 91786
15YzmE7eR42WLsKCoWtOTg,Merrill Lynch,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-120.659983,35.280824,1020 Marsh StSan Luis Obispo CA 93401
5lOX07_kaaJDKrJD56BFgw,University Catholic Center,http://s3-media4.ak.yelpcdn.com/bphoto/C9_rYcoKziBot6-G9C6Zww/ms.jpg,4.5,-118.4483652,34.0672309,633 Gayley AveWestwoodLos Angeles CA 90024
Dbph47k1l-u8G5n04JuXBg,Thomas Mattimore,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-118.4457922,34.06567205,200 UCLA Medical PlzSte 420WestwoodLos Angeles CA 90095
Pb0vN4yPgwXn2TOS1ptjjg,Harvard Square Cafe,http://s3-media1.ak.yelpcdn.com/bphoto/h3ZczxwrxSwgYLWops85PA/ms.jpg,2.5,-117.7167425,34.0964809,206 W Bonita AveClaremont CA 91711
0neJ-fo4UDYJN5GAag3DEw,Bayking Doughnuts & Pastries,http://s3-media2.ak.yelpcdn.com/bphoto/cgdL9yAh54779xWtZQQvvA/ms.jpg,3,-122.2586856,37.86561,2468 Telegraph AvenueTelegraph AveBerkeley CA 94704
lsjRpOCkNvgduR8-YAUJJQ,Dr. Grubb's,http://s3-media1.ak.yelpcdn.com/bphoto/KMc-kwWZ0uIzqJJhhOKpAA/ms.jpg,4.5,-117.7189994,34.09672896,353 Bonita AveClaremont CA 91711
WDxidvOxya-tGcJldNZElg,The Library,http://s3-media1.ak.yelpcdn.com/bphoto/IXNnIB49SVdlIzAHt84X1Q/ms.jpg,3,-120.6640794,35.279036,723 Higuera StSan Luis Obispo CA 93401
P_7A5Ztw4Pwizpdqfx-G-Q,Noodle Planet,http://s3-media1.ak.yelpcdn.com/bphoto/B1EXUKaaN2kZEGn4qybCMg/ms.jpg,3,-118.4450734,34.0602498,1118 Westwood BlvdWestwoodLos Angeles CA 90024
C8Y9hSU5VjQLNH9rRGKJLQ,Leopold Murphy and Main,http://s3-media4.ak.yelpcdn.com/bphoto/PIQxsunVOlpndYRioe6T-Q/ms.jpg,4,-120.6655407,35.2844759,878 Walnut StSan Luis Obispo CA 93401
Hp3hFrjuu4nHz5sNkgbZbA,Pines,http://s3-media3.ak.yelpcdn.com/bphoto/QRvEp9Au9CjvvafiIpBY8g/ms.jpg,2.5,-117.229749,32.877353,9500 Gilman DrSan Diego CA 92093
SGlowZEhllX_NqwQIpIzaQ,Chipotle Mexican Grill,http://s3-media4.ak.yelpcdn.com/bphoto/Ur7YDmsZOk9fPCBhsRp-ww/ms.jpg,3,-122.1707225,37.4422452,660 Stanford Shopping CtrPalo Alto CA 94304
eGE5Am6pxkMTgJ7tL0qG-w,Pasadena Premier Dermatology,http://s3-media4.ak.yelpcdn.com/bphoto/wf3CFd1n9vFpiAPtjbHBCg/ms.jpg,4.5,-118.1300566,34.1444835,960 E Green StSte 330PasadenaPasadena CA 91106
ewLhqv5In6PhmSzPDu8riw,Mosaique Day Spa-Salon,http://s3-media4.ak.yelpcdn.com/bphoto/BpgthToTgRGZf7Pwr2l0Nw/ms.jpg,4,-117.7170534,34.1069972,222 W Foothill BlvdClaremont CA 91711
RaE9ir386tfLGwtDN9W6QA,Chipotle,http://s3-media2.ak.yelpcdn.com/bphoto/6SX2hOMgKeLDy14PFE7DPw/ms.jpg,3.5,-117.2317657,32.8646622,8657 Villa La Jolla DrLa JollaLa Jolla CA 92037
KIpFfgli70e66WWb8kcW_g,Sweet Pepper Grill,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4.5,-118.4470275,34.0625214,10948 Weyburn AveWestwoodLos Angeles CA 90024
DWFaxnDtfWzYytO8n_xBFA,Pita Pit,http://s3-media3.ak.yelpcdn.com/bphoto/hiFUX23IEerQsaakOZAPVg/ms.jpg,3,-120.6708522,35.2941952,858 E Foothill BlvdSan Luis Obispo CA 93405
of2yfWnwt2f2ml4By2xbKA,CK Mini Market,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4,-122.2569545,37.8680197,2550 Durant AveTelegraph AveBerkeley CA 94704
3GzfH-thOl-eJiVeK4d3VA,Sprouts Farmer's Market,http://s3-media4.ak.yelpcdn.com/bphoto/pQrs6hoLKdCvAvz7w__vFg/ms.jpg,4,-117.730037,34.107566,835 W Foothill BlvdClaremont CA 91711
Xr2S-dlyHVYkoSHJEIm9fA,Berkeley City Club,http://s3-media3.ak.yelpcdn.com/bphoto/oAAAq52bdelkeDpasxQmFQ/ms.jpg,4,-122.2627557,37.86738,2315 Durant AveUC Campus AreaBerkeley CA 94704
PgT1jpBuz1mmj5W28rhLHQ,Just Tires,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-117.689169,34.091974,8915 Central AveMontclair CA 91763
Tqa0-zrgmV11iQCgxDmn1A,California Blonde,http://s3-media4.ak.yelpcdn.com/bphoto/DbM6JNTWGHJyEXGLzXGPKQ/ms.jpg,4,-120.6630795,35.278799,1137 Garden StSan Luis Obispo CA 93401
Ci-Lqfacr2OHg6OwHEloSg,Cafe Ventanas,http://s3-media1.ak.yelpcdn.com/bphoto/esTA9n7DfpjzcFeXglTABg/ms.jpg,3,-117.234036,32.877083,9500 Gilman DrLa Jolla CA 92093
VFslQjSgrw4Mu5_Q1xk1KQ,Pampas,http://s3-media4.ak.yelpcdn.com/bphoto/Wn0OeAXGHZ5SWJX1fooA0A/ms.jpg,4,-122.1630475,37.442975,529 Alma StPalo Alto CA 94301
S3QD3NEjczUXDb7qN9UOCg,Quality Suites,http://s3-media2.ak.yelpcdn.com/bphoto/pLeD72nq6CcWZtpCx57YJA/ms.jpg,4,-120.652987,35.287263,1631 Monterey StSan Luis Obispo CA 93401
CVpKlqrjYCyjxnlkBCUK5A,Zebra Tattoo & Body Piercing,http://s3-media3.ak.yelpcdn.com/bphoto/KfDWpqv6RArsx-zfu8UMbg/ms.jpg,3,-122.2584809,37.8656517,2467 Telegraph AvenueTelegraph AveBerkeley CA 94704
TyDle42ASOpi5Z7Sc3l28g,Covel Commons Residential Restaurant,http://s3-media4.ak.yelpcdn.com/bphoto/MyCL8XJFcO7ltavMxruKtg/ms.jpg,4,-118.4491396,34.0731552,Ucla Campus200 De Neve DrWestwoodLos Angeles CA 90024
mrIxMIVGqiARIsU23NQHLA,ORS Pilates and Yoga,http://s3-media4.ak.yelpcdn.com/bphoto/OK39AYCUfuMzjeDOso67sA/ms.jpg,4,-118.2740891,34.0311448,2234 S Figueroa StSouth Los AngelesLos Angeles CA 90015
X1ICIZHZqdFQczzdSMerFw,Montclair Metrolink Station,http://s3-media1.ak.yelpcdn.com/bphoto/7nshyTgtWcJKqvsmuykrrQ/ms.jpg,3,-117.6951087,34.0952013,5091 Richton StMontclair CA 91763
FhL1HJfAIk8BU9H6q7HxYQ,Jamba Juice,http://s3-media4.ak.yelpcdn.com/bphoto/Xn7Mp2ghgfiTwC_KAxCs0w/ms.jpg,3.5,-117.2357297,32.8741609,9500 Gilman DrDept 1La Jolla CA 92093
GjF9aSQzK1k_1nQfjCkb9w,Berkeley Hat Company,http://s3-media4.ak.yelpcdn.com/bphoto/hec9dEvZYlauor_Gr5IKoA/ms.jpg,4,-122.2584635,37.8648302,2510 Telegraph AveTelegraph AveBerkeley CA 94704
UVPVAtsAiBOtw-BI_W9kTw,Fire Hook Taco Truck,http://s3-media3.ak.yelpcdn.com/bphoto/tbL5wo6uJ0KehDQdlkSeIg/ms.jpg,3,-118.445297,34.06257,Weyburn Ave and Westwood BlvdWestwoodLos Angeles CA 90024
pSPsT1hggiw5RhFR1bSqSw,Johnston's Market,http://s3-media1.ak.yelpcdn.com/bphoto/NviC_JXaOrgEYZW2imbcMQ/ms.jpg,3.5,-122.2584566,37.8680235,2515 Durant AveTelegraph AveBerkeley CA 94704
02A7EMn1GbOtsX3w8NwTAA,Union On Yale,http://s3-media2.ak.yelpcdn.com/bphoto/9L89rzsZl_xfvRzV1dcRDw/ms.jpg,3.5,-117.717543,34.096334,232 Yale AveClaremont CA 91711
bccVcVv80u3Rqf3CiPM22A,Noah's Bagels,http://s3-media3.ak.yelpcdn.com/bphoto/N19aZQsB1GWYRJt_YIfBag/ms.jpg,2,-122.2591744,37.867937,2344 Telegraph AveTelegraph AveBerkeley CA 94704
nrY4PxuZFND6Y1Tm4xNFbQ,Saffron Homestyle Indian Cuisine,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-120.6587,35.2828,P.O.Box 4404San Luis Obispo CA 93403
BR2i3cvCs5ymmeAQ2Ook9A,Electrolysis & Skin Care by Ani,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3.5,-118.134674,34.144808,761 E Green St Ste 2PasadenaPasadena CA 91101
n1yu-g8KobLRt81pNNskhA,McDonald's,http://s3-media3.ak.yelpcdn.com/bphoto/p8wACrJeULRJzzEAaKI7bA/ms.jpg,2,-118.2772413,34.0261891,2810 S Figueroa StSouth Los AngelesLos Angeles CA 90007
zXNBJE2m-6KBA4jR9ja_8A,Fowler Museum,http://s3-media3.ak.yelpcdn.com/bphoto/Ws65BudL-2zo0NJyueBsIA/ms.jpg,4,-118.4421659,34.07491478,UCLA North CampusWestwoodLos Angeles CA 90095
GsoYOQQ_7L9amG78lucepQ,Fredo's Pizzeria,http://s3-media2.ak.yelpcdn.com/bphoto/cF9Mr05vABPcHYTshlfUUg/ms.jpg,3,-118.1302377,34.1457411,950 E Colorado BlvdSte 203PasadenaPasadena CA 91106
PlLsdaWKn6VzoSrT9BoEcA,Evolutions Salon,http://s3-media3.ak.yelpcdn.com/bphoto/5YNmepnSCrcZImL7YxOitw/ms.jpg,4.5,-118.1303658,34.1446887,973 E Green StPasadenaPasadena CA 91106
AOulzsSHnppyZf10dl4n0g,The Institute of Neurological Recovery,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,1.5,-118.4462369,34.0649849,100 UCLA Medical PlzSte 205-210WestwoodLos Angeles CA 90095
1AuS2TA0gBLYiMh7s1rwfQ,Foothill Car Wash & Detail,http://s3-media3.ak.yelpcdn.com/bphoto/iHzYlfiYa0iC4S8NSBtwCA/ms.jpg,3.5,-117.6909282,34.1066586,2016 W Foothill BlvdUpland CA 91786
PiiDzC9wPzfVA-xyTXC0GQ,The Market At Munger,http://s3-media4.ak.yelpcdn.com/bphoto/E1W9ojDXdzMf34-RKw9Byw/ms.jpg,3.5,-122.1673116,37.4227062,554 Salvatierra WalkStanford CA 94305
h_we4E3zofRTf4G0JTEF0A,Fondue Fred,http://s3-media1.ak.yelpcdn.com/bphoto/07PJUIzisU--faHrNi3vTw/ms.jpg,3,-122.25894,37.863919,2556 Telegraph AveUC Campus AreaBerkeley CA 94704
JT23bhY1mFme-EJdHjeMow,Pane e Cioccolata,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,-122.2603908,37.8756447,1878 Euclid AveUC Campus AreaBerkeley CA 94709
KpL73tUI4oKr9uW7SHD7mA,Mother's Tavern,http://s3-media4.ak.yelpcdn.com/bphoto/qcGjt9G4e8wFzyZuc-EZdw/ms.jpg,3.5,-120.663888,35.278955,725 Higuera StSan Luis Obispo CA 93401
EdB_E_uQgHvPjlEdGOOgwQ,H Robert Stender,http://s3-media2.ak.yelpcdn.com/bphoto/8bWyr-7xs8foxgYPNdI5xA/ms.jpg,5,-118.1364837,34.142357,200 S El Molino AveSte 6PasadenaPasadena CA 91101
EHxE_FVNr-eYbZwwy_H13g,Miller's Claremont Laundry & Dry Cleaning,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,-117.7191507,34.0962215,232 N Indian Hill BlvdClaremont CA 91711
vwcikFtT-pmZOMFA1ARTTA,Birrieria Baldomero,http://s3-media4.ak.yelpcdn.com/bphoto/UflOGIBQZKOxHlzc7sw63w/ms.jpg,5,-118.268302,34.018666,3200 Maple AveSouth East LALos Angeles CA 90011
dxoj-1BAoajy5Slc1mMvbw,Jagdip Powar,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-122.178095,37.434723,1101 Welch RdSte A-7Palo Alto CA 94304
I20o1h6gEPTl_dY1dgwxXg,Lacy Joseph R MD,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,-122.1610427,37.4402229,795 El Camino RealPalo Alto CA 94301
Klbm92lwLF0xkiSIuD1XBQ,Super 8 Motel,http://s3-media2.ak.yelpcdn.com/bphoto/zLY4Kk6fTWSkLW4XYN_lIA/ms.jpg,2.5,-120.6504145,35.2897393,1951 Monterey StSan Luis Obispo CA 93401
Cs7Jj_7dGq79GJ7JsqFb8w,Photography by Leigh Ann Rahn,http://s3-media3.ak.yelpcdn.com/bphoto/AJ2So1wfae4TtHo16o8Z3Q/ms.jpg,5,-118.4367551,34.0631451,WestwoodLos Angeles CA 90024
2Ad-D-B2C3w22mMmpuZgZQ,Planned Parenthood,http://s3-media4.ak.yelpcdn.com/bphoto/RKsnTdCMuNyen2iw7XUtkA/ms.jpg,5,-118.275699,34.023537,400 W 30th StSouth Los AngelesLos Angeles CA 90007
Yiv2ECw7V16NIuiKbTetng,Budget Blinds,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,-118.1296977,34.1445827,995 E Green StSte 506PasadenaPasadena CA 91106
DXDMQ2YQ3A7JlclIT_KgDg,Cloud 9 Smoke Shop and Hookah Lounge,http://s3-media1.ak.yelpcdn.com/bphoto/1Vzn6Iql1TLRGUex_uAIxw/ms.jpg,4.5,-120.660092,35.290659,584 California BlvdSan Luis Obispo CA 93405
d_Z92qQ3deaw1zK6lLFFTQ,Honeys & Heroes,http://s3-media4.ak.yelpcdn.com/bphoto/Z4silzPeO6WZpVPtZ4zN1w/ms.jpg,4,-122.1585488,37.4381851,855 El Camino RealSte 120Palo Alto CA 94301
RlSnnS3SkjVumfu7kzPLCg,Kingkong Sushi,http://s3-media3.ak.yelpcdn.com/bphoto/-13o7O0rGZa2CTi2Cma28A/ms.jpg,4,-117.7191603,34.09675561,300 N Indian Hill BlvdClaremont CA 91711
Ot4XBIX8bIxYeLQX3MLDvA,Oak Creek Apartments,http://s3-media2.ak.yelpcdn.com/bphoto/G0XxXD16BQoW_I0bsGqWCw/ms.jpg,2.5,-122.187447,37.4323228,1600 Sand Hill RdPalo Alto CA 94304
OoW8Q8W6OsTKBkk5sJGW_Q,French Quarter,http://s3-media3.ak.yelpcdn.com/bphoto/BLcOZACKL0rmkA1-tcpMGA/ms.jpg,4.5,-120.661708,35.281247,969 Monterey StreetSan Luis Obispo CA 93401
aFbK2N4jB72avKpooMpSOw,Michelle's Yogurt & Sweets,http://s3-media3.ak.yelpcdn.com/bphoto/plGaEYBQqK6LygCi9ZfHAA/ms.jpg,3.5,-122.2596317,37.867587,2430 Durant AveTelegraph AveBerkeley CA 94704
thDdjYlOd6Vide3mszGTRw,Shanes Jewelry,http://s3-media3.ak.yelpcdn.com/bphoto/RG1PlE8nxOOnDXw3Wu8Oaw/ms.jpg,4.5,-118.4466284,34.061943,1008 Broxton AveWestwoodLos Angeles CA 90024
L-8y-em67TVwmtEoQw2Xqg,International House,http://s3-media2.ak.yelpcdn.com/bphoto/rSj4qwchCXxhyVIbYnJrPg/ms.jpg,4,-122.2519943,37.8695199,2299 Piedmont AveUC Campus AreaBerkeley CA 94720
gBfNTd7TEyMEq7_quWNYnw,Beven & Brock Property Management Company,http://s3-media3.ak.yelpcdn.com/bphoto/Xrsm6pi3A1QXvwhNAsXSZw/ms.jpg,1.5,-118.132782,34.143931,99 S Lake AveSte 100PasadenaPasadena CA 91101
RIj_iQP-GvD-8mkUcO7ThQ,Advanced Cadillac Service,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,-117.6982354,34.0924357,4849 Arrow HwyMontclair CA 91763
AxVbvx_WeSKJFOCd8lthIw,Sandor Hites,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,4.5,-122.263544,37.8661632,2240 Channing WayUC Campus AreaBerkeley CA 94704
GHWV5BHXfuNB4HkCcRHh0A,Cliff Hanger Cafe,http://s3-media2.ak.yelpcdn.com/bphoto/4_nZDzRi7ELUqTHjqn_x0g/ms.jpg,4,-117.243798,32.887731,Torrey Pines Gliderport2800 Torrey Pines Scenic DrLa Jolla CA 92037
qsBMwn3kTqQKde3NHKrPRg,Folk Music Center,http://s3-media4.ak.yelpcdn.com/bphoto/hyHo0_NvT5ormuVudCpMtQ/ms.jpg,4.5,-117.717539,34.096022,220 Yale AveClaremont CA 91711
